,prob_A,prob_B,prob_C,prob_D,Run,Average driving time,Probs,Worst bridge delay,Worst bridge name
60,0.0,0.1,0.2,0.4,60,941.7396166134185,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",140.01039327921058,MEGHNA BRIDGE
61,0.0,0.1,0.2,0.4,61,884.0071090047394,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",37.75350759115743,BAROCONDO BRIDGE
62,0.0,0.1,0.2,0.4,62,1284.1720067453625,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",140.52152879547836,MEGHNA BRIDGE
63,0.0,0.1,0.2,0.4,63,919.4792663476874,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",140.03659494069257,DHOOM GHAT PC GIRDER
64,0.0,0.1,0.2,0.4,64,945.2372204472844,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",67.68565183343276,ASHIR CHAR (R)
65,0.0,0.1,0.2,0.4,65,894.3544805709754,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",37.94451119776601,PURPU DURGAPURE BOX CUL
66,0.0,0.1,0.2,0.4,66,914.0951625693893,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",141.4086561354177,KANCHPUR PC GIRDER BRIDGE
67,0.0,0.1,0.2,0.4,67,771.2344236760125,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",37.77907072911463,BORO KUMIRA BRIDGE
68,0.0,0.1,0.2,0.4,68,757.2108527131783,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",37.2888214579081,MIRAISORI BRIDGE
69,0.0,0.1,0.2,0.4,69,1016.8793522267207,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",140.3697323460538,MEGHNA BRIDGE
